Split,Dialogue_ID,Utterance_ID,Speaker,Utterance,Emotion
train,Ses01M_script03_2,Ses01M_script03_2_F039,F,"Oh you're cruel you're...you're...I hate you, I hate you. Go away. You're conceited. You're overbearing. You're utterly impossible.",anger
train,Ses01M_script03_2,Ses01M_script03_2_F040,F,This is the end do you hear me?  Finally and forever.,anger
train,Ses01M_script03_2,Ses01M_script03_2_F041,F,"Oh yes I am...Oh yes I am. Let go of me. You let go. You...urgh...You're a cruel friend. I loathe and I hate you. Marry you again...Ha...Never, never, never, never. I hope you die in torment. You beast.",anger
train,Ses01M_script03_2,Ses01M_script03_2_M000,M,[LAUGHTER],undecided
train,Ses01M_script03_2,Ses01M_script03_2_M001,M,We were very much younger then.,undecided
train,Ses01M_script03_2,Ses01M_script03_2_M002,M,Mmhmm.,undecided
train,Ses01M_script03_2,Ses01M_script03_2_M003,M,"However, I do believe the real cause of that row was Peter Burden.",undecided
train,Ses01M_script03_2,Ses01M_script03_2_M004,M,I knew nothing of the sort. You took presents from him.,undecided
train,Ses01M_script03_2,Ses01M_script03_2_M005,M,It was bristling with diamonds in the worst possible taste.,undecided
train,Ses01M_script03_2,Ses01M_script03_2_M006,M,You sent out of your way to torture me over Peter Burden.,undecided
train,Ses01M_script03_2,Ses01M_script03_2_M007,M,"Well, you let him kiss you.  You said you did.",undecided
train,Ses01M_script03_2,Ses01M_script03_2_M008,M,What of it?,undecided
train,Ses01M_script03_2,Ses01M_script03_2_M009,M,And what about me?,undecided
train,Ses01M_script03_2,Ses01M_script03_2_M010,M,That's a nice point of view I must say.,undecided
train,Ses01M_script03_2,Ses01M_script03_2_M011,M,So am I.  I'm bored stiff.  You want some brandy?,undecided
train,Ses01M_script03_2,Ses01M_script03_2_M012,M,"I'll have a little, I think.",neutral
train,Ses01M_script03_2,Ses01M_script03_2_M013,M,"Oh, you know no particular reason besides they are very small glasses.",neutral
train,Ses01M_script03_2,Ses01M_script03_2_M014,M,You can hardly call three glasses of liquor in a whole evening going on and on and on.,undecided
train,Ses01M_script03_2,Ses01M_script03_2_M015,M,"Hmm.  Well, you needn't be so grand just because you don't happen to want any at the moment, okay?",undecided
train,Ses01M_script03_2,Ses01M_script03_2_M016,M,"Really, Amanda.",frustration
train,Ses01M_script03_2,Ses01M_script03_2_M017,M,Nothing.,frustration
train,Ses01M_script03_2,Ses01M_script03_2_M018,M,Are you going out somewhere dear?,neutral
train,Ses01M_script03_2,Ses01M_script03_2_M019,M,That reply has broken my heart.,undecided
train,Ses01M_script03_2,Ses01M_script03_2_M020,M,As matter the fact that's perfectly true.,undecided
train,Ses01M_script03_2,Ses01M_script03_2_M021,M,"Yes, it is.",undecided
train,Ses01M_script03_2,Ses01M_script03_2_M022,M,"You know, it's a pity you didn't have any more brandy. It would have made you just a little less disagreeable.",anger
train,Ses01M_script03_2,Ses01M_script03_2_M023,M,"You know what?  You snap, you snap, you snap you're like a little adder.",anger
train,Ses01M_script03_2,Ses01M_script03_2_M024,M,Nonsense.  They have a bag of venom behind of fangs and they snap.,anger
train,Ses01M_script03_2,Ses01M_script03_2_M025,M,Did you see much of Peter Burden after our divorce?,anger
train,Ses01M_script03_2,Ses01M_script03_2_M026,M,I suppose you let him just kiss you or good deal more than too.,anger
train,Ses01M_script03_2,Ses01M_script03_2_M027,M,"I suppose you two had a riotous time, huh?  No restrain at all, very enjoyable, he never had much any how.",anger
train,Ses01M_script03_2,Ses01M_script03_2_M028,M,I am not in the least bit drunk.,anger
train,Ses01M_script03_2,Ses01M_script03_2_M029,M,I think I told you once before that I had three minute liquor glasses the whole evening long.  A Child of two cannot get drunk on that.,anger
train,Ses01M_script03_2,Ses01M_script03_2_M030,M,"Oh very, very interesting Amanda.  How about the child of uh... four, six or maybe nine---you know, we could work up a splendid little debate about it, you know?  Intemperate tots.",anger
train,Ses01M_script03_2,Ses01M_script03_2_M031,M,That's a very good idea I think I will.,anger
train,Ses01M_script03_2,Ses01M_script03_2_M032,M,Would you uh...turn that off please? You're going to wake the people upstairs.,anger
train,Ses01M_script03_2,Ses01M_script03_2_M033,M,Well then you'll wake the people downstairs.,anger
train,Ses01M_script03_2,Ses01M_script03_2_M034,M,This is no time a year for Tunis.,anger
train,Ses01M_script03_2,Ses01M_script03_2_M035,M,I will do no such thing.,anger
train,Ses01M_script03_2,Ses01M_script03_2_M036,M,Turn it off. It's driving me mad.,anger
train,Ses01M_script03_2,Ses01M_script03_2_M037,M,Turn it off.,anger
train,Ses01M_script03_2,Ses01M_script03_2_M038,M,Amanda listen. Listen.,anger
train,Ses01M_script03_2,Ses01M_script03_2_M039,M,That's very amusing indeed.,anger
train,Ses01M_script03_2,Ses01M_script03_2_M040,M,"You...You're an evil minded, self-centered little wench and I never want to see you again.",anger
train,Ses01M_script03_2,Ses01M_script03_2_M041,M,You're not going like this.,anger
train,Ses01M_script03_2,Ses01M_script03_2_M042,M,No you're not.,anger
train,Ses01M_script03_2,Ses01M_script03_2_M043,M,Shut up. Shut up. I wouldn't marry you again if you came crawling back to me on a bended knee. You are an evil tempered little vampire and I never want to see you again as long as I live.,anger
train,Ses02F_impro01,Ses02F_impro01_F000,F,"Hi. Excuse me.  Um, I'd like to put in this application for my registration.",neutral
train,Ses02F_impro01,Ses02F_impro01_F001,F,My--my original birth certificate?  But I don't carry that with me.,surprise
train,Ses02F_impro01,Ses02F_impro01_F002,F,"Well, I have my driver's license, does that work?",undecided
train,Ses02F_impro01,Ses02F_impro01_F003,F,No it doesn't say it on the form.,frustration
train,Ses02F_impro01,Ses02F_impro01_F004,F,"I mean it just says that you need some form of identification, but it doesn't say what kind of identification.",frustration
train,Ses02F_impro01,Ses02F_impro01_F005,F,I mean if I had known--I would have brought it.,frustration
train,Ses02F_impro01,Ses02F_impro01_F006,F,"Look, I've been waiting in line for a really long time.  I mean, you've seen how long it is.",frustration
train,Ses02F_impro01,Ses02F_impro01_F007,F,It's lunch hour.,frustration
train,Ses02F_impro01,Ses02F_impro01_F008,F,"Well, no.  I mean, I don't carry my original documents with me because if those things get destroyed, then what do you, you know what I mean, like if I loose my wallet or something, I'll never have them again.",frustration
train,Ses02F_impro01,Ses02F_impro01_F009,F,I have my passport and I have my driver's license. And that's all I have.,frustration
train,Ses02F_impro01,Ses02F_impro01_F010,F,"But, isn't there anything you can do.  Can't you make an exception this one time?  My picture is on both of those identifications.  It's not like you don't know that it's me.",frustration
train,Ses02F_impro01,Ses02F_impro01_F011,F,And I can give you my social--,frustration
train,Ses02F_impro01,Ses02F_impro01_F012,F,"Well, I can give you my Social Security Number.",frustration
train,Ses02F_impro01,Ses02F_impro01_F013,F,And I can tell you where I was born and what time and by who and what day.,frustration
train,Ses02F_impro01,Ses02F_impro01_F014,F,I can't go--I have to go back to work.  I don't have time to go back to my house and get all of that stuff and then get back in line and wait for another forty five minutes.,frustration
train,Ses02F_impro01,Ses02F_impro01_F015,F,"Um, I have kids.  I have to take them places on the weekends.  I don't have time to come back here.  Please.  I really need you to help me.",frustration
train,Ses02F_impro01,Ses02F_impro01_F016,F,Well.  [BREATHING] I just--I just don't.  I-I'm sorry that I'm standing here-- But I can't leave. I-,frustration
train,Ses02F_impro01,Ses02F_impro01_F017,F,"I really need this done today.  As you can see, the deadline is almost up and I can't come back.",frustration
train,Ses02F_impro01,Ses02F_impro01_F018,F,"Well, why didn't the D.M.V. put that you needed your birth certificate on the application then?",anger
train,Ses02F_impro01,Ses02F_impro01_F019,F,"Yeah, but your birth certificate--I mean, who carries around their birth certificate?  Nobody does that.",anger
train,Ses02F_impro01,Ses02F_impro01_F020,F,With your driver's license and your passport.  Just like everybody else.,anger
train,Ses02F_impro01,Ses02F_impro01_F021,F,"Who--you always use your driver's license.  I mean, you're not coming to the D.M.V. if you're not over sixteen and that's when you get your driver's license so you're never gonna need it anyway.",anger
train,Ses02F_impro01,Ses02F_impro01_F022,F,Do you have a supervisor?,frustration
train,Ses02F_impro01,Ses02F_impro01_F023,F,"Well, thank you very much.  You've been very helpful.",frustration
train,Ses02F_impro01,Ses02F_impro01_M000,M,Hi.,neutral
train,Ses02F_impro01,Ses02F_impro01_M001,M,"Okay.  Let me see here.  Um, we need--we need your original birth certificate.",neutral
train,Ses02F_impro01,Ses02F_impro01_M002,M,Right.  Well.  We still need it.,neutral
train,Ses02F_impro01,Ses02F_impro01_M003,M,"No. no  Uh, no one told you that you needed your original birth certificate.",undecided
train,Ses02F_impro01,Ses02F_impro01_M004,M,um Sorry.,neutral
train,Ses02F_impro01,Ses02F_impro01_M005,M,"Okay.  Um, I'm sorry but I--I can't help you.  You're gonna have to go back and uh...",frustration
train,Ses02F_impro01,Ses02F_impro01_M006,M,Right.  It's the D.M.V..,frustration
train,Ses02F_impro01,Ses02F_impro01_M007,M,"I know, it gets long, but I can't do anything without your--do you have Social Security card, maybe?",frustration
train,Ses02F_impro01,Ses02F_impro01_M008,M,"Alright, I don't know what to tell you right.",frustration
train,Ses02F_impro01,Ses02F_impro01_M009,M,"I think you're just gonna--you're gonna have to get 'em and then you can back and then, we'll help you out.  Maybe, we can-",frustration
train,Ses02F_impro01,Ses02F_impro01_M010,M,I can't.,frustration
train,Ses02F_impro01,Ses02F_impro01_M011,M,"I make an exception for you and I have to make an exception for everyone.  I mean, I-I've seen this before and I know it's frustrating, but there's nothing I can do. You just have to-",frustration
train,Ses02F_impro01,Ses02F_impro01_M012,M,"No, it's--",frustration
train,Ses02F_impro01,Ses02F_impro01_M013,M,"Okay.  But how do I--that's- that's not proof to me.  How do I know that, you know, that it's really you.  I need--",frustration
train,Ses02F_impro01,Ses02F_impro01_M014,M,"Well, the weekends are not as busy.  Maybe you can uh, come and try to get here early--",frustration
train,Ses02F_impro01,Ses02F_impro01_M015,M,I can't.  There's nothing I can do.  I'm sorry.,frustration
train,Ses02F_impro01,Ses02F_impro01_M016,M,The line--,undecided
train,Ses02F_impro01,Ses02F_impro01_M017,M,"Ok, but you're right now you're holding up more people in line by standing here-- and letting",anger
train,Ses02F_impro01,Ses02F_impro01_M018,M,"I--when you're going to the D.M.V., you usually need pretty professional identification--",frustration
train,Ses02F_impro01,Ses02F_impro01_M019,M,"You know, Official documentation--",anger
train,Ses02F_impro01,Ses02F_impro01_M020,M,"No, but you come--you come to the D.M.V., it's something-- You should've- You should've figured--",frustration
train,Ses02F_impro01,Ses02F_impro01_M021,M,"But, without your drive--where-where- what about your identification without your driver's license?  I mean, you need--you needed something before then?",frustration
train,Ses02F_impro01,Ses02F_impro01_M022,M,"All right.  Well, um, you know, I'd love to help you, but--nothing I can do.",frustration
train,Ses02F_impro01,Ses02F_impro01_M023,M,"So, if you wanna go get your birth certificate, um, maybe come back--I don't--maybe you can talk to the person in the--in the front of line maybe.  I don't know.",frustration
train,Ses02F_impro01,Ses02F_impro01_M024,M,I am the supervisor.  So--,frustration
train,Ses02F_impro02,Ses02F_impro02_F000,F,It's almost time for me to go.,sadness
train,Ses02F_impro02,Ses02F_impro02_F001,F,"There's nothing I can do.  I mean, the government you know--",sadness
train,Ses02F_impro02,Ses02F_impro02_F002,F,"You're gonna have to.  I mean, you're a great father.  You can do it.  I know you can.",sadness
train,Ses02F_impro02,Ses02F_impro02_F003,F,I don't think so.,sadness
train,Ses02F_impro02,Ses02F_impro02_F004,F,"Well, we can do the best we can and-and, with um, you know like wireless internet these days--I think that we could-- Talk every once in awhile.",sadness
train,Ses02F_impro02,Ses02F_impro02_F005,F,You could send me pictures.,sadness
train,Ses02F_impro02,Ses02F_impro02_F006,F,"Their not gonna let you.  You have to stay home and I have to go.  I mean, that's all--",sadness
train,Ses02F_impro02,Ses02F_impro02_F007,F,"and--I mean, my daughter--I don't want to put her in danger.  You know?  She has to stay.",sadness
train,Ses02F_impro02,Ses02F_impro02_F008,F,"I know, but, she needs to be safe more.  She needs to be around kids her age--own age.  She needs to be able to play on the streets and--",sadness
train,Ses02F_impro02,Ses02F_impro02_F009,F,You can just remember it for me.,sadness
train,Ses02F_impro02,Ses02F_impro02_F010,F,"Well, I need--I need you to be able to do this for me 'cause I can't do anything about it.",sadness
train,Ses02F_impro02,Ses02F_impro02_F011,F,"I mean, it's just as hard for me, but--I know that we can do it, you know",sadness
train,Ses02F_impro02,Ses02F_impro02_F012,F,I don't want you in danger.  And I don't want her in danger.,sadness
train,Ses02F_impro02,Ses02F_impro02_F013,F,I have no choice. There's nothing I can do.,sadness
train,Ses02F_impro02,Ses02F_impro02_M000,M,I can't believe that--now--are you sure this is absolutely necessary?  Like--,undecided
train,Ses02F_impro02,Ses02F_impro02_M001,M,What--what're we gonna do here?  I can't--I can't do this by myself.  I--,frustration
train,Ses02F_impro02,Ses02F_impro02_M002,M,"But, I'm--I'm nothing--I'm nothing without you here.  Maybe we can--we can get out of this somehow.",frustration
train,Ses02F_impro02,Ses02F_impro02_M003,M,"Well, come on.  You've gotta think of something.  A year--a year away, it's gonna tear us apart.  I don't even--I don't even wanna think about it.  I mean, I don't even know if I'll be able to get in touch with you or--",frustration
train,Ses02F_impro02,Ses02F_impro02_M004,M,It's not going to be the same.,undecided
train,Ses02F_impro02,Ses02F_impro02_M005,M,"What if--maybe--what if, uh, we went somewhere over there?  I don't--I don't know--I--I need to figure something out for this because--",frustration
train,Ses02F_impro02,Ses02F_impro02_M006,M,This is gonna be a--a crucial yet--she's--she's growing up.  She's gonna need you.,frustration
train,Ses02F_impro02,Ses02F_impro02_M007,M,But she's--you're not gonna--you're not gonna be here for--for her first words.  For her first steps.  I mean--it's something that you're supposed to be here for that--,sadness
train,Ses02F_impro02,Ses02F_impro02_M008,M,I don't know--I don't know--I don't know how--I don't know how this could even be possible for you--I--if I was--,frustration
train,Ses02F_impro02,Ses02F_impro02_M009,M,"I mean, you just get to--go off and do your thing.  I mean, yeah, we're both--I don't know--it's bad for both of us, but--",frustration
train,Ses02F_impro02,Ses02F_impro02_M010,M,...it would be so much better if we can--if we could stay together somehow.  You know--we could--we could do this together.,frustration
train,Ses02F_impro02,Ses02F_impro02_M011,M,I don't want you in danger.  Where are you going?  You're going over to war.,undecided
train,Ses02F_impro02,Ses02F_impro02_M012,M,All right.,sadness
train,Ses02F_impro03,Ses02F_impro03_F000,F,"Oh my God.  Guess what, guess what, guess what, guess what, guess what, guess what?",excited
train,Ses02F_impro03,Ses02F_impro03_F001,F,"Well, guess.  Guess, guess, guess, guess.",excited
train,Ses02F_impro03,Ses02F_impro03_F002,F,Don't look at my left hand.,undecided
train,Ses02F_impro03,Ses02F_impro03_F003,F,"He proposed.  He proposed.  Well, and I said yes, of course. [LAUGHTER]",undecided
train,Ses02F_impro03,Ses02F_impro03_F004,F,I'm so excited.,excited
train,Ses02F_impro03,Ses02F_impro03_F005,F,"Remember how we had that date?  And I was like, oh yeah, this is a date, whatever.",undecided
train,Ses02F_impro03,Ses02F_impro03_F006,F,"So after we sort of went out dinner and I was already like tired.  I wasn't all that excited and and so he's like let's go down to the beach and I was like no I don't want to the beach, like I'm tired. And he's like no, no we have to go.  And I was like okay, like that's a little weird.",undecided
train,Ses02F_impro03,Ses02F_impro03_F007,F,"So, he--so we walked down to the pier and there's like these lights--like these little, like lights-- and we're like what's that? And he's like I don't know let's go find out.",undecided
train,Ses02F_impro03,Ses02F_impro03_F008,F,So we walked down there and there's-[LAUGHTER]-And there's- this huge like ten foot heart in candles on the beach--,undecided
train,Ses02F_impro03,Ses02F_impro03_F009,F,"like all they have And I was like, what's going on?  And he like takes my hand and pulls me into the middle and he's like--you know, get's on his knee and everything--And says will you marry me? And I flipped out.",excited
train,Ses02F_impro03,Ses02F_impro03_F010,F,"I know.  I was like, how did he get--like he must have called someone or had them set--like, I have no idea.",undecided
train,Ses02F_impro03,Ses02F_impro03_F011,F,'Cause- 'Cause he was with me. You didn't do it did you?,excited
train,Ses02F_impro03,Ses02F_impro03_F012,F,You didn't know anything?,excited
train,Ses02F_impro03,Ses02F_impro03_F013,F,"I was just--it was so like I thought this might happen eventually, but like not yet, you know what I mean?  Like--",excited
train,Ses02F_impro03,Ses02F_impro03_F014,F,"It is good.  It's totally good.  I mean, it like oh, you know.",excited
train,Ses02F_impro03,Ses02F_impro03_F015,F,I know. So we're gonna take it--Like we're not gonna get married right away--'Cause we want to like have plenty of time to plan everything out,happiness
train,Ses02F_impro03,Ses02F_impro03_F016,F,"...and, um, my parents want to like be part of it and help out and everything--So we want to give it lots of time to like--",happiness
train,Ses02F_impro03,Ses02F_impro03_F017,F,"Yeah, yeah, I called them. I called them And, of course, they were so excited 'cause they love him. Like they always have.  Um--",happiness
train,Ses02F_impro03,Ses02F_impro03_F018,F,"So, yeah, I mean, it'll be good.  We wanna like, uh, I think we're gonna have it in spring time, like early Spring--So it's no too hot yet.  And um--",happiness
train,Ses02F_impro03,Ses02F_impro03_F019,F,"I don't know.  I mean, I kinda like the idea of having something outside, but--Like--is a- Yeah,",happiness
train,Ses02F_impro03,Ses02F_impro03_F020,F,"But It's sort of hard 'cause the weather is so unpredictable and then if it's like cold that day.  Or if it's too hot, you know, it's like--but um--",undecided
train,Ses02F_impro03,Ses02F_impro03_F021,F,"Yeah, I don't know-[LAUGHTER]-I mean--I can't even--the whole idea of like living--spending my whole life with somebody--that's crazy",excited
train,Ses02F_impro03,Ses02F_impro03_F022,F,Two and a half years. [LAUGHTER],undecided
train,Ses02F_impro03,Ses02F_impro03_F023,F,Thank you. Thank you so much.,happiness
train,Ses02F_impro03,Ses02F_impro03_F024,F,"Oh, you will--You'll find just the right girl.  And she'll be perfect for you and everything will be great.",excited
train,Ses02F_impro03,Ses02F_impro03_F025,F,You approve?  You approve?,undecided
train,Ses02F_impro03,Ses02F_impro03_F026,F,"Yeah, it's pretty good.",happiness
train,Ses02F_impro03,Ses02F_impro03_F027,F,"Of course, of course--you'll be able to be a part of it.  You can come help me pick my colors.",happiness
train,Ses02F_impro03,Ses02F_impro03_F028,F,"It's so girly.  I don't even know how to like--It's so weird, but it'll be fun.  My mom will love to be like--she'll get so into it, I'm sure.",excited
train,Ses02F_impro03,Ses02F_impro03_F029,F,She'll be like--flowers and the--,happiness
train,Ses02F_impro03,Ses02F_impro03_F030,F,"Oh, thank you. [LAUGHTER]",happiness
train,Ses02F_impro03,Ses02F_impro03_M000,M,What?,undecided
train,Ses02F_impro03,Ses02F_impro03_M001,M,"Um, you--",neutral
train,Ses02F_impro03,Ses02F_impro03_M002,M,No.  Let me see.,surprise
train,Ses02F_impro03,Ses02F_impro03_M003,M,"Oh, no way.",undecided
train,Ses02F_impro03,Ses02F_impro03_M004,M,That is great.  You look radiant.  I should've guess.,happiness
train,Ses02F_impro03,Ses02F_impro03_M005,M,"Well, Tell me about him.  What happened.",excited
train,Ses02F_impro03,Ses02F_impro03_M006,M,What?,surprise
train,Ses02F_impro03,Ses02F_impro03_M007,M,That--that is the most romantic thing I have ever heard.,surprise
train,Ses02F_impro03,Ses02F_impro03_M008,M,"Wow.  Yeah, 'cause yeah I don't know I'm sure if he--oh yeah he definitely had--would have had to have someone else--",undecided
train,Ses02F_impro03,Ses02F_impro03_M009,M,"Yeah.  I mean candles wouldn't stay--No, I didn't--I didn't know anything about it.",happiness
train,Ses02F_impro03,Ses02F_impro03_M010,M,No. I'm just as happy as you are.  This is--,happiness
train,Ses02F_impro03,Ses02F_impro03_M011,M,"So, I mean--it's good though.",happiness
train,Ses02F_impro03,Ses02F_impro03_M012,M,"Yeah, I know.  Wow.  I'm shaking.  I can't even--",excited
train,Ses02F_impro03,Ses02F_impro03_M013,M,"Oh. Do they--do they know yet? Have you told them? Oh, that's--",neutral
train,Ses02F_impro03,Ses02F_impro03_M014,M,That's great.  Yeah.,neutral
train,Ses02F_impro03,Ses02F_impro03_M015,M,Okay. You know--you know where?  Or--,neutral
train,Ses02F_impro03,Ses02F_impro03_M016,M,"Uh, huh. I mean, you know, it's spring--It'll be--",neutral
train,Ses02F_impro03,Ses02F_impro03_M017,M,Spring's nice though.,neutral
train,Ses02F_impro03,Ses02F_impro03_M018,M,"Yeah, that is--how long you guys been together now?",neutral
train,Ses02F_impro03,Ses02F_impro03_M019,M,Okay.  All right.  So-[LAUGHTER]-quite a while.  I mean--That's-  That's good.  I'm so happy for you. [LAUGHTER],happiness
train,Ses02F_impro03,Ses02F_impro03_M020,M,"Yeah, I'd love to be in that same situation some day, but, wow- so-",happiness
train,Ses02F_impro03,Ses02F_impro03_M021,M,You guys are awesome together.  It's definitely a--definitely a good couple.  I can see it. I should've guessed--,undecided
train,Ses02F_impro03,Ses02F_impro03_M022,M,"Oh, I approve. I-[LAUGHTER]-I more than approve.",happiness
train,Ses02F_impro03,Ses02F_impro03_M023,M,"I mean, I'm surprised he didn't, ya know--go get a plane to fly over and shine--But candles on the beach, that's okay too I guess--",happiness
train,Ses02F_impro03,Ses02F_impro03_M024,M,"Well--can--I mean, let me know--I want- I want invitations and--",excited
train,Ses02F_impro03,Ses02F_impro03_M025,M,"Oh, yes.  This is the whole [GARBAGE]",excited
train,Ses02F_impro03,Ses02F_impro03_M026,M,"It'll be good.  Wow, that's great.",happiness
train,Ses02F_impro04,Ses02F_impro04_F000,F,I'm--every lead that I get ends up just being a dead end.  You know what I mean.  People are sick of me calling--,frustration
train,Ses02F_impro04,Ses02F_impro04_F001,F,"Yeah, but it--I mean it's the same response you get over and over again.  Like--",frustration
train,Ses02F_impro04,Ses02F_impro04_F002,F,"Oh, we're not hiring at this time or thank you, we already have your information on file--We'll call you when we're ready.",frustration
train,Ses02F_impro04,Ses02F_impro04_F003,F,"But, it's been so long, like--I mine as well just take a job at McDonald's.  Like, I don't--",frustration
train,Ses02F_impro04,Ses02F_impro04_F004,F,"I just--I can't do it anymore.  Like, it just takes it out of you--",frustration
train,Ses02F_impro04,Ses02F_impro04_F005,F,I just keep getting rejected.  I just keep getting rejected over and over and over again and it starts to make you feel like there must be something wrong with you that you can't get a job.,frustration
train,Ses02F_impro04,Ses02F_impro04_F006,F,"Yeah, but maybe--if just because it's competitive, like maybe I'm just not good enough.  Maybe the level is here and I'm here and there's just no way I'm ever gonna do that--",frustration
train,Ses02F_impro04,Ses02F_impro04_F007,F,"I didn't have like one of those starts, you know, like a family member who was already in the business or something you know that could like give me a helping hand.",frustration
train,Ses02F_impro04,Ses02F_impro04_F008,F,"It's just so frustrating.  Like, I just--I just don't wanna do it anymore.  You know?  I just don't wanna like hit the pavement every single day with my resumes and going out there all the time.  You know, it's just like--",frustration
train,Ses02F_impro04,Ses02F_impro04_F009,F,I feel so worthless.,sadness
train,Ses02F_impro04,Ses02F_impro04_F010,F,And what would make you say that?  There doesn't seem to be any indicators that anything's going to get better.,frustration
train,Ses02F_impro04,Ses02F_impro04_F011,F,"It's just really hard.  I feel like their starting to get like a personal prejudice against me.  You know what I mean?  Like it's like suddenly it starts to feel like it's just you that they say no to and it's not that they're not taking applications and it's not that they're not hiring people, it's just you particularly they have some particular reason for just hating you.  You know?",frustration
train,Ses02F_impro04,Ses02F_impro04_F012,F,Or they'll never talk to me again.,frustration
train,Ses02F_impro04,Ses02F_impro04_F013,F,"I-I just I think maybe I should try something else.  I mean, I-I don't know.  All growing up this is the only thing that I ever wanted to do and yet I can't.  I'm not physically able apparently.  I mean--",frustration
train,Ses02F_impro04,Ses02F_impro04_F014,F,"I guess the money shouldn't matter to me, but--Somehow it does.  You know? It's not like I do it for the money, but",frustration
train,Ses02F_impro04,Ses02F_impro04_F015,F,"you have to--I mean, if you're hired by somebody, then you're not a professional, you're an amateur and that means that you're not good enough.",frustration
train,Ses02F_impro04,Ses02F_impro04_F016,F,"I just wanna crawl in a hole, you know.  Like it just makes you not wanna even open your eyes in the morning.",sadness
train,Ses02F_impro04,Ses02F_impro04_F017,F,I don't know how to get out of it.  I don't know how to dig myself out of it.  It's the same hole that I've been digging and digging and digging.  I can't--,undecided
train,Ses02F_impro04,Ses02F_impro04_M000,M,"So, uh, so how's it been going?  I mean, you have any needs or anything?",neutral
train,Ses02F_impro04,Ses02F_impro04_M001,M,"No.  You can't think that way.  I mean it's good--it's good that you're--that you're calling, you know. you can't",neutral
train,Ses02F_impro04,Ses02F_impro04_M002,M,"Yeah--I know what you mean.  I've gone through like similar stuff, but--",undecided
train,Ses02F_impro04,Ses02F_impro04_M003,M,"No, come on.  Don't [GARBAGE]",neutral
train,Ses02F_impro04,Ses02F_impro04_M004,M,"I know.  I know. It's hard, but you just--you gotta keep going.  I mean, you've been going at it for so long, you know.  Something is definitely going to come up.  I-I know it will, because you're a good worker--",neutral
train,Ses02F_impro04,Ses02F_impro04_M005,M,"No.  It's--I mean, it's competitive, you know.  That's-That's what it is.  that's what you gotta be is competitive.",neutral
train,Ses02F_impro04,Ses02F_impro04_M006,M,"There...There are plenty of people out there with--with like, good jobs, you know, that are a lot...",neutral
train,Ses02F_impro04,Ses02F_impro04_M007,M,...dumber than you.  I mean they're a lot worse off than you.  You are much better off than like a lot of those people in there. I know,neutral
train,Ses02F_impro04,Ses02F_impro04_M008,M,"I know.  It makes it harder.  I mean it's definitely who you know in a lot of cases, but--",neutral
train,Ses02F_impro04,Ses02F_impro04_M009,M,"But you gotta.  Otherwise, what is--what's your other option?",neutral
train,Ses02F_impro04,Ses02F_impro04_M010,M,"It's not worthless 'cause it's definitely gonna--it's definitely gonna pay off.  I know it.  I mean, I can--I've just--I've seen your work etiquette.  You know, you're a good worker and...",neutral
train,Ses02F_impro04,Ses02F_impro04_M011,M,... and there's no reason that--that something won't come up like really soon.  All right?  So you just gotta--,neutral
train,Ses02F_impro04,Ses02F_impro04_M012,M,"Because I know you.  You know, and maybe once you get to know some more people, like talking to them and everything, they'll get to know you too and they'll realize they should've hired you three years ago.  You know? but  And- and they'll finally come around and believe me--it'll--you gotta-",neutral
train,Ses02F_impro04,Ses02F_impro04_M013,M,"Well maybe yeah, but maybe you get to that point where it's like you bug 'em and then they just don't wanna hear from you anymore, but you keep bugging them and bugging them and then it's gonna annoy them so much that they're gonna be like all right fine. you know",neutral
train,Ses02F_impro04,Ses02F_impro04_M014,M,"Or, well, no.  Okay. you -[GARBAGE]",frustration
train,Ses02F_impro04,Ses02F_impro04_M015,M,"That obviously that's not true though.  I mean, you've done this before.  You've done all the work like this before, you know, and and you've gotten people saying oh, you're so good and like you know--",neutral
train,Ses02F_impro04,Ses02F_impro04_M016,M,Right.,neutral
train,Ses02F_impro04,Ses02F_impro04_M017,M,"Well, you've gotta live.",neutral
train,Ses02F_impro04,Ses02F_impro04_M018,M,"I mean, it's just, it's really--I don't know, yeah, it's about their opinions and it's about, I don't know, just getting yourself out there and--",neutral
train,Ses02F_impro04,Ses02F_impro04_M019,M,"Well, come on, come on.  Thinking about it like this is definitely not gonna help either though.",neutral
train,Ses02F_impro04,Ses02F_impro04_M020,M,I don't know.,undecided
train,Ses02F_impro05,Ses02F_impro05_F000,F,"Hi, um, excuse me, I believe that the airline lost my baggage.",neutral
train,Ses02F_impro05,Ses02F_impro05_F001,F,"No, it didn't. um It didn't come out and I don't see it anywhere around here, so what can you do about that?",neutral
train,Ses02F_impro05,Ses02F_impro05_F002,F,Some problems?  What is that supposed to mean?,surprise
train,Ses02F_impro05,Ses02F_impro05_F003,F,How do you lose a suitcase?  A huge suitcase?,surprise
train,Ses02F_impro05,Ses02F_impro05_F004,F,How much?,neutral
train,Ses02F_impro05,Ses02F_impro05_F005,F,"Fifty dollars?  For my suitcase?  I mean, the suitcase itself was like a hundred and fifty dollar just for the suitcase, but all the things inside, all my clothes, all my personal belongings, the sentimental value, not to mention, which is more-more than all of that together.",surprise
train,Ses02F_impro05,Ses02F_impro05_F006,F,"That's all, that's all, that's all you're going to do is just give me fifty dollars and say go have fun on your vacation without any of your stuff?",anger
